5797900,110,5794000,159,5798900,25,5791900,75,5799500,50,5791200,100,5799800,5,5790000,41,5800000,2937,5789900,1
5797900,110,5794000,159,5798900,25,5791900,75,5799500,50,5791200,100,5799800,5,5790000,41,5800000,2937,5789900,1
5797900,110,5794000,100,5798900,25,5791900,75,5799500,50,5791200,100,5799800,5,5790000,41,5800000,2937,5789900,1
5797900,110,5794000,88,5798900,25,5791900,75,5799500,50,5791200,100,5799800,5,5790000,41,5800000,2937,5789900,1
5797900,210,5794000,88,5798900,25,5791900,75,5799500,50,5791200,100,5799800,5,5790000,41,5800000,2937,5789900,1
5797900,210,5791900,75,5798900,25,5791200,100,5799500,50,5790000,41,5799800,5,5789900,1,5800000,2937,5787000,400
5797900,210,5791200,100,5798900,25,5790000,41,5799500,50,5789900,1,5799800,5,5787000,400,5800000,2937,5785000,509
5797900,210,5791200,100,5798900,25,5790000,41,5799500,50,5789900,1,5799800,5,5787000,400,5800000,2937,5785000,509
5797900,210,5791200,100,5798900,25,5790000,41,5799500,50,5789900,1,5799800,5,5787000,400,5800000,2937,5785000,509
5797900,210,5791200,100,5798900,25,5790000,41,5799500,50,5789900,1,5799800,5,5787000,400,5800000,2937,5785000,509
5797900,210,5791200,100,5798900,25,5790000,41,5799500,50,5789900,1,5799800,5,5785000,509,5800000,2937,5782100,10
5797900,210,5791200,100,5798900,25,5790000,41,5799500,50,5789900,1,5799800,5,5785000,9,5800000,2937,5782100,10
5797900,210,5791200,100,5798900,25,5790000,41,5799500,50,5789900,1,5799800,5,5786100,101,5800000,2937,5785000,9
5797900,210,5791200,100,5798900,25,5790000,41,5799500,50,5789900,1,5799800,5,5785000,9,5800000,2937,5782100,10
5797300,100,5791200,100,5797900,210,5790000,41,5798900,25,5789900,1,5799500,50,5785000,9,5799800,5,5782100,10
5797300,200,5791200,100,5797900,210,5790000,41,5798900,25,5789900,1,5799500,50,5785000,9,5799800,5,5782100,10
5797300,100,5791200,100,5797900,210,5790000,41,5798900,25,5789900,1,5799500,50,5785000,9,5799800,5,5782100,10
5797900,210,5791200,100,5798900,25,5790000,41,5799500,50,5789900,1,5799800,5,5785000,9,5800000,2937,5782100,10
5797300,100,5791200,100,5797900,210,5790000,41,5798900,25,5789900,1,5799500,50,5785000,9,5799800,5,5782100,10
5797300,200,5791200,100,5797900,210,5790000,41,5798900,25,5789900,1,5799500,50,5785000,9,5799800,5,5782100,10
5797300,200,5791200,100,5797900,210,5790000,41,5798900,25,5789900,1,5799500,50,5785000,9,5799800,5,5782100,10
5797300,100,5791200,100,5797900,210,5790000,41,5798900,25,5789900,1,5799500,50,5785000,9,5799800,5,5782100,10
5796600,2300,5791200,100,5797300,100,5790000,41,5797900,210,5789900,1,5798900,25,5785000,9,5799500,50,5782100,10
5796600,2700,5791200,100,5797300,100,5790000,41,5797900,210,5789900,1,5798900,25,5785000,9,5799500,50,5782100,10
5796600,2700,5791200,100,5797900,210,5790000,41,5798900,25,5789900,1,5799500,50,5785000,9,5799800,5,5782100,10
5796600,2700,5791200,100,5797900,210,5790000,41,5798900,25,5789900,1,5799500,50,5785000,9,5799800,5,5782100,10
5796600,2700,5791200,100,5797900,210,5790000,41,5798900,25,5789900,1,5799500,50,5785000,9,5799800,5,5782100,10
5796600,2300,5791200,100,5797900,210,5790000,41,5798900,25,5789900,1,5799500,50,5785000,9,5799800,5,5782100,10
5796600,2300,5791200,100,5797900,210,5790000,41,5798900,25,5789900,1,5799500,50,5785000,9,5799800,5,5782100,10
5796600,2300,5791200,100,5797900,210,5790000,41,5798900,25,5789900,1,5799500,50,5785000,9,5799800,5,5782100,10
5796600,2300,5791200,128,5797900,210,5790000,41,5798900,25,5789900,1,5799500,50,5785000,9,5799800,5,5782100,10
5796600,2300,5791200,206,5797900,210,5790000,41,5798900,25,5789900,1,5799500,50,5785000,9,5799800,5,5782100,10
5796600,2300,5791200,206,5797900,210,5790000,41,5798900,25,5789900,1,5799500,50,5785000,9,5799800,5,5782100,10
5796600,2300,5791200,134,5797900,210,5790000,41,5798900,25,5789900,1,5799500,50,5785000,9,5799800,5,5782100,10
5796600,2300,5791200,156,5797900,210,5790000,41,5798900,25,5789900,1,5799500,50,5785000,9,5799800,5,5782100,10
5796600,2300,5791200,160,5797900,210,5790000,41,5798900,25,5789900,1,5799500,50,5785000,9,5799800,5,5782100,10
5796600,2300,5791200,166,5797900,210,5790000,41,5798900,25,5789900,1,5799500,50,5785000,9,5799800,5,5782100,10
5796600,2300,5791200,138,5797900,210,5790000,41,5798900,25,5789900,1,5799500,50,5785000,9,5799800,5,5782100,10
