34202.472885056,1,16477281,100,5797300,-1
34203.650345438,3,16477262,100,5797300,-1
34203.650507021,3,16477281,100,5797300,-1
34204.320392912,1,16654914,100,5797300,-1
34204.320575651,1,16654928,100,5797300,-1
34204.414461644,5,0,6,5791700,1
34204.414627059,3,16654928,100,5797300,-1
34204.635971,1,16680220,2300,5796600,-1
34204.636163856,1,16680228,400,5796600,-1
34204.647880829,3,16654914,100,5797300,-1
34205.266040346,5,0,30,5791700,1
34205.266040346,5,0,15,5791300,1
34205.266211854,3,16680228,400,5796600,-1
34205.621656362,5,0,28,5791300,1
34206.021458868,5,0,100,5791300,1
34206.02684287,1,16805354,28,5791200,1
34206.027107895,1,16805379,78,5791200,1
34206.027622462,5,0,28,5791300,1
34206.027622462,4,16160421,72,5791200,1
34206.028440622,1,16805526,22,5791200,1
34206.029089693,1,16805605,4,5791200,1
34206.029818156,1,16805645,6,5791200,1
34206.029906382,4,16160421,28,5791200,1
34206.029906382,4,16805354,28,5791200,1
34206.029906382,4,16805379,44,5791200,1
34206.030220796,1,16805664,7,5791200,1
34206.030430451,1,16805675,10,5791200,1
34206.030813614,1,16805696,9,5791200,1
34206.031174657,1,16805716,24,5791200,1
34206.335544635,4,16805379,34,5791200,1
34206.335544635,4,16805526,22,5791200,1
34206.335544635,4,16805605,4,5791200,1
34206.335544635,4,16805645,6,5791200,1
34206.335544635,4,16805664,7,5791200,1
34206.335544635,4,16805675,10,5791200,1
34206.335544635,4,16805696,9,5791200,1
34206.335544635,4,16805716,24,5791200,1
34206.390765275,1,16822527,260,5795200,-1
34206.391593154,3,16822527,260,5795200,-1
34206.3930235,1,16822681,260,5795200,-1
34206.393843671,3,16822681,260,5795200,-1
34206.394630495,1,16822749,260,5795200,-1
34206.395347138,3,16822749,260,5795200,-1
34206.396762991,1,16822847,260,5795200,-1
34206.39748654,3,16822847,260,5795200,-1
34206.399114575,1,16822977,260,5795200,-1
34206.400382181,3,16822977,260,5795200,-1
34206.400417048,1,16823053,11,5787200,1
34206.400703396,1,16823070,11,5787200,1
34206.401058021,1,16823086,11,5787200,1
34206.401290662,1,16823104,260,5795200,-1
34206.402542165,3,16823104,260,5795200,-1
34206.403385601,1,16823214,260,5795200,-1
34206.404791532,3,16823214,260,5795200,-1
34206.405614357,1,16823323,260,5795200,-1
34206.407029767,3,16823323,260,5795200,-1
34206.407833095,1,16823470,260,5795200,-1
34206.408787399,3,16823470,260,5795200,-1
34206.409965877,1,16823634,260,5795200,-1
34206.410680711,3,16823634,260,5795200,-1
34206.411525433,1,16823779,260,5795200,-1
34206.412552465,3,16823779,260,5795200,-1
34206.413597384,1,16823945,260,5795200,-1
34206.414562858,3,16823945,260,5795200,-1
34207.044407603,3,16823053,11,5787200,1
34207.044692395,3,16823070,11,5787200,1
34207.044885362,3,16823086,11,5787200,1
34207.046605843,1,16855359,11,5787900,1
34207.047025396,1,16855384,11,5787900,1
34207.047278334,1,16855393,11,5787900,1
34207.59343082,3,16855359,11,5787900,1
34207.593731353,3,16855384,11,5787900,1
34207.59389584,3,16855393,11,5787900,1
34207.595964935,1,16881922,11,5789300,1
34207.596069574,1,16881925,11,5789300,1
34207.596464017,1,16881934,11,5789300,1
34207.657108304,1,16883952,260,5795200,-1
34207.658433819,3,16883952,260,5795200,-1
34207.659935516,1,16884073,260,5795200,-1
34207.661271153,3,16884073,260,5795200,-1
34207.662749793,1,16884221,260,5795200,-1
34207.664086215,3,16884221,260,5795200,-1
34207.665049651,1,16884363,260,5795200,-1
34207.666381883,3,16884363,260,5795200,-1
34207.667950288,1,16884483,260,5795200,-1
34207.669279653,3,16884483,260,5795200,-1
34207.670204865,1,16884674,260,5795200,-1
34207.671404663,3,16884674,260,5795200,-1
34207.673650976,1,16885333,260,5795200,-1
34207.675070224,3,16885333,260,5795200,-1
34207.67645084,1,16885580,260,5795200,-1
34207.677857238,3,16885580,260,5795200,-1
34207.678675572,1,16885653,260,5795200,-1
34207.680038855,3,16885653,260,5795200,-1
34207.68143834,1,16885764,260,5795200,-1
34207.682373702,3,16885764,260,5795200,-1
34207.683828361,1,16885944,260,5795200,-1
34207.685155565,3,16885944,260,5795200,-1
34207.686630374,1,16886066,260,5795200,-1
34207.687969395,3,16886066,260,5795200,-1
34207.689494057,1,16886214,260,5795200,-1
34207.690330524,3,16886214,260,5795200,-1
34207.691780207,1,16886286,260,5795200,-1
34207.693269535,3,16886286,260,5795200,-1
34207.695127956,1,16886468,260,5795200,-1
34207.696489237,3,16886468,260,5795200,-1
34207.697920734,1,16886587,260,5795200,-1
34207.698908035,3,16886587,260,5795200,-1
34208.145807111,1,16903596,2,5796600,-1
34208.146115376,3,16903596,2,5796600,-1
34208.146115376,1,16903615,2,5795200,-1
34208.859643769,1,16925516,500,5795900,-1
34209.135084546,3,16274753,100,5797900,-1
34209.135238134,1,16936717,100,5794500,-1
34209.153478631,3,16903615,2,5795200,-1
34209.153478631,1,16937480,2,5794500,-1
34209.684108809,3,16228180,10,5797900,-1
34209.745480497,1,16955579,10,5794500,-1
34210.172085995,1,16981526,19,5794500,-1
34210.683654913,3,16228038,100,5797900,-1
34210.740131279,1,17020275,100,5794500,-1
34211.015012413,3,16981526,19,5794500,-1
34211.058977504,4,7091133,19,5790000,1
34211.16456452,3,16881922,11,5789300,1
34211.165092936,3,16881925,11,5789300,1
34211.166135009,3,16881934,11,5789300,1
34212.141189615,3,16680220,2300,5796600,-1
34212.141429731,4,7091133,21,5790000,1
34212.141429731,4,9248169,1,5790000,1
34212.141429731,4,4496151,1,5789900,1
34212.141429731,5,0,3,5789900,1
34212.141429731,5,0,3,5789300,1
34212.150479521,1,17083481,2171,5789000,-1
34212.1715959,3,17083481,2171,5789000,-1
34212.171759523,1,17085000,2171,5785100,-1
34212.171865865,4,17085000,100,5785100,-1
34212.171969276,4,4773351,9,5785000,1
34212.204258788,3,17085000,2071,5785100,-1
34212.204573984,4,858821,10,5782100,1
34212.204573984,4,2175511,5,5780000,1
34212.204573984,4,5858286,5,5780000,1
34212.204573984,4,9476859,28,5780000,1
34212.204573984,4,9618128,50,5780000,1
34212.204573984,4,12797564,2,5780000,1
34212.204791502,5,0,100,5780900,1
34212.204962809,5,0,409,5780200,1
34212.204962809,5,0,100,5780100,1
34212.204962809,4,12797564,84,5780000,1
34212.204962809,1,17086852,1278,5780000,-1
34212.205124171,1,17086865,400,5780000,-1
34212.205187242,3,17086852,1278,5780000,-1
34212.20522105,4,2176461,1,5779900,1
34212.205259616,5,0,99,5779700,-1
34212.205259616,5,0,1,5779700,-1
34212.205324774,5,0,199,5779700,-1
34212.205324774,4,17086865,1,5780000,-1
34212.205330204,3,17086865,399,5780000,-1
34212.206090682,1,17086988,200,5780000,1
34212.206550349,5,0,200,5780300,1
34212.206876537,5,0,100,5780500,1
34212.206876537,5,0,100,5780100,1
34212.207179106,5,0,100,5780100,1
34212.207179106,4,17086988,100,5780000,1
34212.207361737,4,17086988,100,5780000,1
34212.208156427,1,17087159,578,5780000,-1
34212.228275332,3,16937480,2,5794500,-1
34212.241038624,1,17088891,2,5789000,-1
34212.243066406,3,17088891,2,5789000,-1
34212.245781202,3,17087159,578,5780000,-1
34212.24593772,5,0,100,5775400,1
34212.246235883,5,0,100,5775400,1
34212.24640177,5,0,100,5775200,1
34212.246573827,4,3911727,10,5775100,1
34212.246573827,4,16273432,90,5775100,1
34212.24678587,4,16273432,10,5775100,1
34212.246816706,1,17089209,66,5775100,1
34212.246961714,4,17089209,66,5775100,1
34212.246961714,1,17089214,102,5775100,-1
34212.256787409,1,17089639,2,5780000,-1
34212.272642446,1,17090257,100,5798800,-1
34212.2765606,3,17089639,2,5780000,-1
34212.2765606,1,17090451,2,5775100,-1
34212.278004576,3,17089214,102,5775100,-1
34212.278694774,3,17090257,100,5798800,-1
34212.28018577,4,3565712,2,5774500,1
34212.280250969,4,3565712,1,5774500,1
34212.284162466,4,17090451,2,5775100,-1
34212.290206556,1,17091161,15,5771000,1
34212.290325092,1,17091167,4,5771000,1
34212.290467871,1,17091173,8,5771000,1
34212.295288066,1,17091418,2,5775100,-1
34212.29557982,4,17091418,2,5775100,-1
34212.29557982,1,17091434,98,5775100,1
34212.317876704,1,17092219,100,5791100,-1
34212.34250483,1,17093146,2,5791100,-1
34212.437322644,1,17096371,100,5798800,-1
34212.616509013,3,17091161,15,5771000,1
34212.639062977,3,17091167,4,5771000,1
34212.705131581,4,17091434,98,5775100,1
34212.705131581,5,0,2,5774500,1
34212.719680789,1,17104353,100,5774500,1
34212.722806287,3,17091173,8,5771000,1
34212.725440621,1,17104451,8,5774500,1
34213.294061275,1,17120812,600,5774500,1
34213.88519585,3,17096371,100,5798800,-1
34213.885400539,1,17132229,100,5795800,-1
34213.962547453,3,17092219,100,5791100,-1
34214.499755316,3,17104451,8,5774500,1
34215.471813013,3,16936717,100,5794500,-1
34215.471948615,1,17185218,100,5785900,-1
34215.472129336,1,17185233,100,5785900,-1
34215.473267646,3,17132229,100,5795800,-1
34215.473455982,1,17185317,100,5794500,-1
34215.476996933,3,17093146,2,5791100,-1
34215.477763413,1,17185553,2,5788000,-1
34216.113710965,3,17120812,600,5774500,1
34216.113867794,3,17185233,100,5785900,-1
34216.116067882,1,17206828,600,5775500,1
34216.116151371,3,17104353,100,5774500,1
34217.147886513,3,17185218,100,5785900,-1
34217.148068157,1,17247457,100,5784400,-1
34217.148236482,1,17247479,100,5784400,-1
34217.148656078,3,17185317,100,5794500,-1
34217.148960655,1,17247549,100,5795800,-1
34217.167865699,1,17248228,100,5780000,-1
34217.168005894,3,17247549,100,5795800,-1
34217.16802523,3,17247479,100,5784400,-1
34217.168134247,3,17248228,100,5780000,-1
34217.168134247,1,17248243,100,5781400,-1
34217.168198007,1,17248246,100,5794500,-1
34217.169177374,3,17248246,100,5794500,-1
34217.169375486,1,17248302,100,5795800,-1
34217.171685747,3,17248302,100,5795800,-1
34217.171873638,1,17248380,100,5794500,-1
34217.181119739,5,0,100,5775900,1
34217.206704761,5,0,100,5781100,-1
34217.208712156,3,17248380,100,5794500,-1
34217.209297906,5,0,100,5781300,-1
34217.210470267,5,0,100,5781300,-1
34217.214155458,1,17255024,100,5795800,-1
34217.362201857,5,0,70,5776000,1
34217.728212546,5,0,30,5776000,1
34217.728212546,5,0,70,5775800,1
34218.763051478,3,17255024,100,5795800,-1
34218.76326006,1,17307104,100,5794500,-1
34218.873259746,3,17206828,600,5775500,1
34218.873398948,3,17248243,100,5781400,-1
34218.873398948,1,17309383,100,5777300,-1
34218.874750308,5,0,20,5775600,1
34218.875598074,1,17309581,600,5776600,1
34218.875693752,3,17309383,100,5777300,-1
34218.875693752,1,17309594,100,5782000,-1
34218.87584919,1,17309609,200,5782000,-1
34218.875913862,1,17309618,100,5782000,-1
34218.87594306,3,17309594,100,5782000,-1
34218.87594306,1,17309623,100,5779400,-1
34218.875985114,1,17309628,100,5782000,-1
34218.876091339,3,17309609,200,5782000,-1
34218.876176678,3,17309618,100,5782000,-1
34218.876263775,3,17309623,100,5779400,-1
34218.876263775,1,17309668,100,5779900,-1
34218.87642498,3,17309628,100,5782000,-1
34218.876515253,3,17309668,100,5779900,-1
34218.876515253,1,17309710,100,5782000,-1
34218.963131884,3,17020275,100,5794500,-1
34218.99336589,1,17313565,100,5780700,-1
34218.993476937,3,17309710,100,5782000,-1
34218.993476937,1,17313572,100,5779600,-1
34218.993533344,1,17313573,100,5780700,-1
34218.993629905,3,17313573,100,5780700,-1
34218.993694445,3,17313572,100,5779600,-1
34218.993694445,1,17313580,100,5778700,-1
34219.843969867,1,17345366,100,5776600,1
34219.844087745,3,17313580,100,5778700,-1
34219.844087745,1,17345369,100,5779600,-1
34219.986560427,3,16955579,10,5794500,-1
34220.034122811,1,17350896,10,5779600,-1
34220.034238605,3,17345369,100,5779600,-1
34220.034238605,1,17350910,100,5779500,-1
34221.015874097,3,17345366,100,5776600,1
34221.015994018,3,17350910,100,5779500,-1
34221.015994018,1,17381707,100,5779700,-1
34221.016439156,1,17381731,100,5776600,1
34221.12249655,1,17386271,140,5776900,1
34221.122762772,3,17381707,100,5779700,-1
34221.122762772,1,17386364,100,5779800,-1
34221.123725961,3,17386271,140,5776900,1
34221.124084168,3,17386364,100,5779800,-1
34221.124084168,1,17386665,100,5779700,-1
34221.124559524,1,17386739,140,5776900,1
34221.124798576,3,17386665,100,5779700,-1
34221.124798576,1,17386771,100,5779800,-1
34222.150817325,3,17247457,100,5784400,-1
34222.150970581,1,17416529,100,5778900,-1
34222.151094067,3,17386771,100,5779800,-1
34222.151094067,1,17416533,100,5779200,-1
34222.15149298,3,17386739,140,5776900,1
34222.151581231,3,17416533,100,5779200,-1
34222.151581231,1,17416566,100,5779100,-1
34222.389890414,3,17381731,100,5776600,1
34222.390311795,1,17425290,100,5777000,1
34222.390421686,3,17416566,100,5779100,-1
34222.390421686,1,17425292,100,5779200,-1
34222.39780826,4,17416529,100,5778900,-1
34222.397908912,3,17425292,100,5779200,-1
34222.397908912,1,17425667,100,5779800,-1
34222.398033049,3,17415994,100,5795800,-1
34222.399299886,1,17425716,100,5795800,-1
34222.472228243,1,17428590,120,5776800,1
34222.472335665,3,17425667,100,5779800,-1
34222.472335665,1,17428594,100,5779900,-1
34222.473289836,3,17428590,120,5776800,1
34222.473378507,1,17428634,120,5776900,1
34222.47338364,3,17428594,100,5779900,-1
34222.47338364,1,17428635,100,5779800,-1
34222.483748597,3,17428634,120,5776900,1
34222.48499841,1,17429067,120,5776900,1
34222.485080718,3,17428635,100,5779800,-1
34222.485080718,1,17429069,100,5779900,-1
34222.486098312,3,17429067,120,5776900,1
34222.486177571,3,17429069,100,5779900,-1
34222.486177571,1,17429096,100,5779800,-1
34222.487296811,1,17429144,120,5776900,1
34222.487378011,3,17429096,100,5779800,-1
34222.487378011,1,17429151,100,5779900,-1
34222.488314962,3,17429144,120,5776900,1
34222.4883924,3,17429151,100,5779900,-1
34222.4883924,1,17429187,100,5779800,-1
34222.489560317,1,17429214,120,5776900,1
34222.489647272,3,17429187,100,5779800,-1
34222.489647272,1,17429216,100,5779900,-1
34222.49067847,3,17429214,120,5776900,1
34222.490754511,3,17429216,100,5779900,-1
34222.490754511,1,17429236,100,5779800,-1
34222.492016622,1,17429271,120,5776900,1
34222.492095148,3,17429236,100,5779800,-1
34222.492095148,1,17429273,100,5779900,-1
34222.493057208,3,17429271,120,5776900,1
34222.493137397,3,17429273,100,5779900,-1
34222.493137397,1,17429297,100,5779800,-1
34222.494143089,1,17429326,120,5776900,1
34222.494263908,3,17429297,100,5779800,-1
34222.494263908,1,17429330,100,5779900,-1
34222.495157774,3,17429326,120,5776900,1
34222.495234768,3,17429330,100,5779900,-1
34222.495234768,1,17429353,100,5779800,-1
34222.496396653,1,17429374,120,5776900,1
34222.496477355,3,17429353,100,5779800,-1
34222.496477355,1,17429377,100,5779900,-1
34222.497437062,3,17429374,120,5776900,1
34222.49751575,3,17429377,100,5779900,-1
34222.49751575,1,17429412,100,5779800,-1
34222.4986834,1,17429440,120,5776900,1
34222.498764494,3,17429412,100,5779800,-1
34222.498764494,1,17429441,100,5779900,-1
34222.499824916,3,17429440,120,5776900,1
34222.499906953,3,17429441,100,5779900,-1
34222.499906953,1,17429457,100,5779800,-1
34222.501064513,1,17429500,120,5776900,1
34222.501147422,3,17429457,100,5779800,-1
34222.501147422,1,17429502,100,5779900,-1
34222.502056467,3,17429500,120,5776900,1
34222.50213763,3,17429502,100,5779900,-1
34222.50213763,1,17429525,100,5779800,-1
34222.503351406,1,17429617,120,5776900,1
34222.503441295,3,17429525,100,5779800,-1
34222.503441295,1,17429626,100,5779900,-1
34222.504086186,3,17429617,120,5776900,1
34222.504171047,3,17429626,100,5779900,-1
34222.504171047,1,17429665,100,5779800,-1
34222.50535007,1,17429677,120,5776900,1
34222.505435906,3,17429665,100,5779800,-1
34222.505435906,1,17429685,100,5779900,-1
34222.506478616,3,17429677,120,5776900,1
34222.50655413,3,17429685,100,5779900,-1
34222.50655413,1,17429705,100,5779800,-1
34222.507602843,1,17429729,120,5776900,1
34222.507684402,3,17429705,100,5779800,-1
34222.507684402,1,17429731,100,5779900,-1
34222.50861431,3,17429729,120,5776900,1
34222.508692989,3,17429731,100,5779900,-1
34222.508692989,1,17429755,100,5779800,-1
34222.509737016,1,17429774,120,5776900,1
34222.509815648,3,17429755,100,5779800,-1
34222.509815648,1,17429775,100,5779900,-1
34222.510501622,3,17429774,120,5776900,1
34222.510584224,3,17429775,100,5779900,-1
34222.510584224,1,17429791,100,5779800,-1
34222.79339037,1,17436773,200,5779800,-1
34222.793555904,3,17429791,100,5779800,-1
34222.793555904,5,0,100,5778500,1
34222.79410286,3,17425716,100,5795800,-1
34222.794139562,1,17436793,120,5776900,1
34222.79512611,3,17436793,120,5776900,1
34222.796576718,1,17436848,120,5776900,1
34222.797627191,3,17436848,120,5776900,1
34222.798905313,1,17436906,120,5776900,1
34222.799820122,1,17436923,100,5795800,-1
34222.799994124,3,17436906,120,5776900,1
34222.801213998,1,17436975,120,5776900,1
34222.802303021,3,17436975,120,5776900,1
34222.803512765,1,17437100,120,5776900,1
34222.804523254,3,17437100,120,5776900,1
34222.80521508,3,17436923,100,5795800,-1
34222.805635859,1,17437140,120,5776900,1
34222.806738569,3,17437140,120,5776900,1
34222.807508089,1,17437163,120,5776900,1
34222.808487446,1,17437170,100,5795800,-1
34222.808640099,3,17437163,120,5776900,1
34222.809764745,1,17437180,120,5776900,1
34222.810732931,3,17437180,120,5776900,1
34222.811654959,3,17437170,100,5795800,-1
34222.811923766,1,17437197,120,5776900,1
34222.813021383,3,17437197,120,5776900,1
34222.814653497,1,17437234,120,5776900,1
34222.815737033,3,17437234,120,5776900,1
34222.816891794,1,17437267,120,5776900,1
34222.818116857,3,17437267,120,5776900,1
34222.819307742,1,17437319,120,5776900,1
34222.820292491,3,17437319,120,5776900,1
34222.821588408,1,17437374,120,5776900,1
34222.82259362,3,17437374,120,5776900,1
34222.823687397,1,17437416,120,5776900,1
34222.82467343,3,17437416,120,5776900,1
34222.825932034,1,17437465,120,5776900,1
34222.827038013,3,17437465,120,5776900,1
34222.828284568,1,17437541,120,5776900,1
34222.829128603,3,17437541,120,5776900,1
34222.835595515,3,17309581,600,5776600,1
34222.836870745,1,17437777,600,5778000,1
34223.026440577,1,17442744,100,5795800,-1
34223.026613831,3,17442744,100,5795800,-1
34223.647338812,4,17350896,10,5779600,-1
34223.68071871,3,17436773,200,5779800,-1
34223.681087941,4,17313565,100,5780700,-1
34223.681338927,1,17461889,75,5780700,-1
34223.681445643,4,17461889,75,5780700,-1
34223.681757032,1,17461930,100,5794400,-1
34223.681818751,3,17442761,100,5798800,-1
34223.681932607,1,17461941,100,5794400,-1
34223.682008155,1,17461951,100,5799500,-1
34223.682709487,3,17461930,100,5794400,-1
34223.682850509,3,17461941,100,5794400,-1
34223.682950178,3,17461951,100,5799500,-1
34223.683183617,1,17462029,100,5795800,-1
34223.713770608,5,0,100,5778500,1
34223.713770608,5,0,50,5778300,1
34224.448191619,1,17480645,200,5779200,1
34225.021027413,5,0,100,5779500,1
34225.669376887,1,17516942,300,5779300,1
34226.466313089,3,17437777,600,5778000,1
34226.583003127,1,17538298,600,5782800,1
34226.583373372,4,17538298,100,5782800,1
34226.585368555,4,17538298,150,5782800,1
34227.030509323,3,17425290,100,5777000,1
34227.030929578,1,17549203,100,5782800,1
34227.611297106,1,17575633,100,5783100,1
34227.615636987,3,17462029,100,5795800,-1
34227.615908643,1,17577350,100,5799500,-1
34227.625525691,5,0,2,5787900,-1
34227.625536379,3,17577350,100,5799500,-1
34227.62566495,5,0,2,5787900,-1
34227.625791487,5,0,2,5787900,-1
34227.625912851,5,0,2,5787900,-1
34227.626038965,5,0,2,5787900,-1
34227.626161087,5,0,2,5787900,-1
34227.626283595,5,0,2,5787900,-1
34227.626401978,5,0,2,5787900,-1
34227.62653247,4,17185553,2,5788000,-1
34227.626585868,3,17575633,100,5783100,1
34227.626671762,1,17579487,100,5783900,1
34227.627976057,1,17579715,120,5794800,-1
34227.628142799,1,17579731,100,5794800,-1
34227.63219829,3,17579487,100,5783900,1
34227.641269781,1,17581238,100,5783900,1
34227.642466737,3,17581238,100,5783900,1
34227.642484988,3,17579715,120,5794800,-1
34227.642693692,3,17579731,100,5794800,-1
34227.644070595,1,17581549,100,5783800,1
34227.647561103,3,17581549,100,5783800,1
34227.648374599,1,17582033,100,5794800,-1
34227.648589408,1,17582051,100,5783900,1
34227.650171854,3,17582033,100,5794800,-1
34227.650233056,3,17582051,100,5783900,1
34227.650283827,1,17582212,100,5794900,-1
34227.651560764,3,17582212,100,5794900,-1
34227.651632851,1,17582366,120,5794800,-1
34227.651694643,1,17582374,100,5783900,1
34227.65277775,3,17582366,120,5794800,-1
34227.652835224,3,17582374,100,5783900,1
34227.652999438,1,17582542,100,5794900,-1
34227.653161961,1,17582562,100,5794900,-1
34227.654038724,3,17582542,100,5794900,-1
34227.654069909,1,17582644,100,5783800,1
34227.654071237,1,17582645,2,5799300,-1
34227.65419539,3,17582562,100,5794900,-1
34227.655297571,3,17582644,100,5783800,1
34227.655387983,1,17582785,100,5794900,-1
34227.656597624,3,17582785,100,5794900,-1
34227.656746934,1,17582911,120,5794800,-1
34227.656779339,1,17582915,100,5783900,1
34227.657615827,3,17582911,120,5794800,-1
34227.657634471,3,17582915,100,5783900,1
34227.661069108,1,17583338,100,5794800,-1
34227.6611596,1,17583346,100,5783900,1
34227.662235291,3,17583338,100,5794800,-1
34227.662320098,3,17583346,100,5783900,1
34227.662334274,1,17583434,100,5794900,-1
34227.663471075,3,17583434,100,5794900,-1
34227.663641656,1,17583543,100,5783900,1
34227.663680779,1,17583549,120,5794800,-1
34227.664689706,3,17583549,120,5794800,-1
34227.664741803,3,17583543,100,5783900,1
34227.664882511,1,17583661,100,5794900,-1
34227.665031707,1,17583678,100,5794900,-1
34227.666169443,1,17583765,100,5783800,1
34227.666299928,3,17583661,100,5794900,-1
34227.666441454,3,17583678,100,5794900,-1
34227.667521701,3,17583765,100,5783800,1
34227.667675897,1,17583879,100,5794900,-1
34227.668841643,3,17583879,100,5794900,-1
34227.668991383,1,17583992,120,5794800,-1
34227.669007357,1,17583996,100,5783900,1
34227.670220778,3,17583996,100,5783900,1
34227.670313926,3,17583992,120,5794800,-1
34227.670315095,1,17584117,100,5794900,-1
34227.671431489,3,17584117,100,5794900,-1
34227.671561598,1,17584230,120,5794800,-1
34227.6715713,1,17584231,100,5783900,1
34227.672678239,3,17584231,100,5783900,1
34227.672697997,3,17584230,120,5794800,-1
34227.672762534,1,17584309,100,5794900,-1
34227.674463053,3,17584309,100,5794900,-1
34227.674596045,1,17584414,100,5783900,1
34227.674606595,1,17584416,120,5794800,-1
34227.675646226,3,17584414,100,5783900,1
34227.675674644,3,17584416,120,5794800,-1
34227.694037307,1,17585736,105,5794800,-1
34227.694146523,1,17585740,100,5783900,1
34227.694199564,1,17585743,100,5794800,-1
34227.695355492,3,17585736,105,5794800,-1
34227.69550641,3,17585743,100,5794800,-1
34227.695549634,3,17585740,100,5783900,1
34227.696730654,1,17585881,100,5794800,-1
34227.696778766,1,17585885,100,5783900,1
34227.697976452,3,17585885,100,5783900,1
34227.697993382,3,17585881,100,5794800,-1
34227.698110219,1,17585962,100,5794900,-1
34227.6990804,3,17585962,100,5794900,-1
34227.699256147,1,17586043,100,5783800,1
34227.700321759,3,17586043,100,5783800,1
34227.700393583,1,17586129,100,5794900,-1
34227.701572958,3,17586129,100,5794900,-1
34227.701602028,1,17586226,120,5794800,-1
34227.701727135,1,17586237,100,5783900,1
34227.702691425,3,17586226,120,5794800,-1
34227.702779698,3,17586237,100,5783900,1
34227.702805792,1,17586346,100,5794900,-1
34227.703862019,3,17586346,100,5794900,-1
34227.703989472,1,17586463,120,5794800,-1
34227.704051697,1,17586471,100,5783900,1
34227.705024207,3,17586463,120,5794800,-1
34227.705138096,3,17586471,100,5783900,1
34227.705140219,1,17586593,100,5794900,-1
34227.706344825,1,17586702,120,5794800,-1
34227.706353664,3,17586593,100,5794900,-1
34227.706423084,1,17586711,100,5783900,1
34227.706505402,1,17586721,100,5794800,-1
34227.7075037,3,17586711,100,5783900,1
34227.707535357,3,17586702,120,5794800,-1
34227.707683895,3,17586721,100,5794800,-1
34227.708807204,1,17587029,100,5794800,-1
34227.708914297,1,17587046,100,5783900,1
34227.709807509,3,17587046,100,5783900,1
34227.709914677,3,17587029,100,5794800,-1
34227.715165698,1,17587601,100,5794800,-1
34227.71518973,1,17587603,100,5783900,1
34227.716410235,3,17587603,100,5783900,1
34227.716491315,1,17587675,100,5794900,-1
34227.716603585,3,17587601,100,5794800,-1
34227.717685566,3,17587675,100,5794900,-1
34227.717828682,1,17587881,100,5783900,1
34227.718949005,3,17587881,100,5783900,1
34227.718987819,1,17588298,100,5794900,-1
34227.719155393,1,17588370,100,5794900,-1
34227.719902492,3,17588298,100,5794900,-1
34227.720015787,1,17588850,120,5794800,-1
34227.720071892,3,17588370,100,5794900,-1
34227.720145033,1,17588936,100,5783900,1
34227.720202737,1,17588977,100,5794800,-1
34227.7211385,3,17588850,120,5794800,-1
